"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.784571874E2,1.280429569E0,1.393815413E-2,-7.824071556E-1
1.784672314E2,1.640844195E0,1.104982694E-1,-7.616436929E-1
1.784772764E2,1.943630563E0,2.782054044E-2,-9.171796292E-1
1.784873204E2,2.254887500E0,-1.661771379E-1,-1.177151515E0
1.784973644E2,2.505964601E0,-4.005866779E-1,-1.466361818E0
1.785074084E2,2.658600611E0,-6.190909872E-1,-1.700853292E0
1.785174524E2,2.648116553E0,-7.454838160E-1,-1.875097979E0
1.785274974E2,2.472096943E0,-7.044912529E-1,-1.966304603E0
1.785375414E2,1.833820876E0,-3.544624521E-1,-1.868922150E0
1.785475854E2,1.074089369E0,7.447328143E-2,-1.791889762E0
1.785576294E2,6.046255604E-1,2.035578760E-1,-1.920253687E0
1.785676734E2,3.418003797E-1,1.009374140E-1,-2.263092898E0
1.785777184E2,2.015126661E-1,-7.892805576E-2,-2.754905714E0
1.785877624E2,3.341756836E-2,-2.461084297E-1,-3.118584986E0
1.785978064E2,-9.057088539E-2,-2.512889166E-1,-3.253361553E0
1.786078504E2,-5.753660202E-4,-9.133833244E-2,-3.185546715E0
1.786178944E2,1.466440755E-1,2.141029640E-1,-2.989912913E0
1.786279394E2,3.106885877E-1,5.106975693E-1,-2.754684105E0
1.786379834E2,4.973483759E-1,7.933244920E-1,-2.483764477E0
1.786480274E2,6.464580761E-1,1.051861179E0,-2.091276559E0
1.786580714E2,7.124729946E-1,1.293978007E0,-1.528471527E0
1.786681154E2,7.347346602E-1,1.415164036E0,-1.046023611E0
1.786781604E2,8.838469917E-1,1.266994860E0,-8.065017772E-1
1.786882044E2,1.015399550E0,9.729452558E-1,-7.831912673E-1
1.786982484E2,8.633299890E-1,7.689319548E-1,-8.115982103E-1
1.787082924E2,4.908103117E-1,7.340702704E-1,-7.977625287E-1
1.787183364E2,1.839396635E-1,7.752763300E-1,-7.275895089E-1
1.787283814E2,-1.982729432E-1,9.171932240E-1,-5.356985092E-1
1.787384254E2,-6.446854927E-1,1.050115054E0,-2.358047587E-1
1.787484694E2,-1.012869167E0,1.066243721E0,2.401913399E-1
1.787585134E2,-9.247175673E-1,8.847891243E-1,8.541618472E-1
1.787685574E2,-6.411654688E-1,6.041663347E-1,1.563006352E0
1.787786024E2,-5.024635202E-1,3.979258293E-1,2.197621039E0
1.787886464E2,-5.329566036E-1,2.552333021E-1,2.635318460E0
1.787986904E2,-5.308328949E-1,2.195202631E-1,2.916128068E0
1.788087344E2,-4.371467592E-1,2.617174257E-1,3.088498723E0
1.788187784E2,-3.175175509E-1,3.317992289E-1,3.197100813E0
1.788288234E2,-2.399293846E-1,3.857292683E-1,3.062736475E0
1.788388674E2,-3.246779050E-1,3.386447105E-1,2.716445069E0
1.788489114E2,-5.772149098E-1,2.717021312E-1,2.268592204E0
1.788589554E2,-8.888027993E-1,3.214949732E-1,1.753174762E0
1.788689994E2,-1.077534548E0,5.015579326E-1,1.147637694E0
1.788790444E2,-1.141469466E0,7.137671296E-1,5.619098228E-1
1.788890884E2,-1.329444293E0,8.563291177E-1,3.244222355E-1
1.788991324E2,-1.533048728E0,8.175107686E-1,7.491797680E-1
1.789091764E2,-1.610700336E0,4.091956066E-1,1.685058208E0
1.789192204E2,-1.670560622E0,-3.667787348E-1,2.669027073E0
1.789292654E2,-1.633432556E0,-1.220446492E0,3.450228533E0
1.789393094E2,-1.404159430E0,-1.995066034E0,3.690863677E0
1.789493534E2,-1.144819336E0,-2.476112811E0,3.422218616E0
1.789593974E2,-9.275809488E-1,-2.622220112E0,2.660001311E0
1.789694414E2,-8.935393363E-1,-2.339009053E0,1.643996136E0
1.789794864E2,-1.033547992E0,-1.750046940E0,5.838678718E-1
1.789895304E2,-1.124995521E0,-1.211953996E0,-3.724272913E-1
1.789995744E2,-1.064154072E0,-9.246395069E-1,-1.027929987E0
1.790096191E2,-8.487242290E-1,-8.378074774E-1,-1.389523557E0
1.790196631E2,-5.983996645E-1,-8.656779385E-1,-1.523062268E0
1.790297081E2,-4.345410937E-1,-9.513086575E-1,-1.490057074E0
1.790397521E2,-2.732631916E-1,-1.027052904E0,-1.353190128E0
1.790497961E2,-5.726967663E-2,-1.004326677E0,-1.207305021E0
1.790598401E2,1.308772047E-1,-9.081803258E-1,-1.126827453E0
1.790698841E2,2.520997792E-1,-7.777067252E-1,-1.156520199E0
1.790799291E2,3.071431285E-1,-6.254019602E-1,-1.299960001E0
1.790899731E2,3.748685038E-1,-5.031233785E-1,-1.590999897E0
1.791000171E2,4.457925984E-1,-3.656301954E-1,-1.896532702E0
1.791100611E2,3.488635969E-1,-2.128849889E-1,-2.217450702E0
1.791201051E2,3.431292325E-2,-7.174343571E-2,-2.505041326E0
1.791301501E2,-3.570906293E-1,6.211745694E-2,-2.760782751E0
1.791401941E2,-6.162441972E-1,7.295337081E-2,-2.984779058E0
1.791502381E2,-7.708817089E-1,1.852867158E-1,-2.995539688E0
1.791602821E2,-8.575149330E-1,2.936929245E-1,-2.792802688E0
1.791703261E2,-7.594881168E-1,3.310199413E-1,-2.296926057E0
1.791803711E2,-3.892950466E-1,3.445511292E-1,-1.679123284E0
1.791904151E2,-2.785525829E-2,3.712873766E-1,-1.118174159E0
1.792004591E2,1.758129108E-1,4.122519462E-1,-7.143163294E-1
1.792105031E2,2.599566829E-1,4.670492738E-1,-3.816442573E-1
1.792205471E2,1.500358991E-1,5.244215691E-1,-2.713458896E-2
1.792305921E2,-1.379749936E-1,4.706868267E-1,3.990841627E-1
1.792406361E2,-3.122344454E-1,2.545309053E-1,8.113321620E-1
1.792506801E2,-2.659622119E-1,-3.321613178E-2,1.090596351E0
1.792607241E2,-1.394967315E-1,-1.902103637E-1,1.257180601E0
1.792707681E2,5.873440415E-2,-1.857675031E-1,1.308142594E0
1.792808131E2,2.931845091E-1,-2.958720356E-2,1.214036921E0
1.792908571E2,4.334513189E-1,1.943807441E-1,1.032243478E0
1.793009011E2,4.644120334E-1,3.269116876E-1,8.622970784E-1
1.793109451E2,4.985094868E-1,3.210771896E-1,6.452063334E-1
1.793209891E2,6.675263250E-1,2.303500374E-1,3.951103950E-1
1.793310341E2,8.192767739E-1,1.632951915E-1,2.632328779E-1
1.793410781E2,8.913627103E-1,1.420027019E-1,1.930464095E-1
1.793511221E2,8.788148779E-1,1.017096850E-1,1.170255893E-1
1.793611661E2,7.751639172E-1,3.504031688E-2,1.263454664E-1
1.793712101E2,6.353064126E-1,-6.550796494E-2,2.523658276E-1
1.793812551E2,5.460492504E-1,-1.617610283E-1,3.604451770E-1
1.793912991E2,5.154569104E-1,-2.896655086E-1,4.210398728E-1
1.794013431E2,5.574089286E-1,-3.906980860E-1,5.304746068E-1
1.794113871E2,6.358475724E-1,-3.859201799E-1,7.206038404E-1
1.794214311E2,7.535740967E-1,-3.680005105E-1,9.330390322E-1
1.794314761E2,9.489566150E-1,-3.303128667E-1,1.107907618E0
1.794415201E2,1.230170558E0,-1.714234060E-1,1.315628200E0
1.794515641E2,1.481429654E0,-1.610907912E-2,1.629051238E0
1.794616081E2,1.535270085E0,-9.373349816E-2,2.008936653E0
1.794716521E2,1.334482839E0,-4.299133149E-1,2.351164829E0
1.794816971E2,1.065673618E0,-9.337895223E-1,2.546899204E0
1.794917411E2,7.565906753E-1,-1.487176736E0,2.538288594E0
1.795017851E2,4.620675923E-1,-1.998745979E0,2.338624890E0
1.795118291E2,1.374747643E-1,-2.333613534E0,1.894821807E0
1.795218731E2,-2.230761011E-1,-2.377623041E0,1.279570760E0
1.795319171E2,-4.275109863E-1,-2.339038142E0,6.003956115E-1
1.795419621E2,-3.437798814E-1,-2.081756707E0,3.290696025E-2
1.795520061E2,-1.936394633E-1,-1.622835501E0,-3.053784388E-1
1.795620501E2,-1.253739515E-1,-1.139502024E0,-4.672094876E-1
1.795720941E2,5.985429212E-2,-6.674264838E-1,-4.258913076E-1
1.795821381E2,3.685716373E-1,-3.025996958E-1,-2.319461811E-1
1.795921831E2,7.394519015E-1,-4.739986897E-2,-3.077974319E-2
1.796022271E2,1.079346308E0,8.768937752E-2,3.185446143E-2
1.796122711E2,1.292414023E0,1.127587299E-1,-1.128717273E-1
1.796223151E2,1.262126323E0,3.388739213E-2,-4.187191129E-1
1.796323591E2,1.019030086E0,-3.724895641E-2,-8.756573814E-1
1.796424041E2,6.578576615E-1,5.047623530E-2,-1.284893480E0
1.796524481E2,4.022388817E-1,2.791741419E-1,-1.540897445E0
1.796624921E2,4.434461108E-1,4.656415567E-1,-1.651004024E0
1.796725361E2,7.054075116E-1,6.157305193E-1,-1.685518969E0
1.796825801E2,8.892824171E-1,7.703614528E-1,-1.696536292E0
1.796926251E2,1.014327463E0,8.843785036E-1,-1.716170658E0
1.797026691E2,1.005229341E0,9.544225922E-1,-1.758909711E0
1.797127131E2,9.299009778E-1,1.005264425E0,-1.795493985E0
1.797227571E2,8.154636584E-1,1.140693248E0,-1.584740453E0
1.797328011E2,8.302778716E-1,1.118158810E0,-1.264441674E0
1.797428461E2,8.419160235E-1,1.114549908E0,-1.090133836E0
1.797528901E2,8.931575131E-1,9.804093727E-1,-1.225754156E0
1.797629341E2,1.060398991E0,7.952578738E-1,-1.601521962E0
1.797729781E2,1.029371472E0,7.520798407E-1,-1.979676016E0
1.797830221E2,7.799399230E-1,8.351029940E-1,-2.237882043E0
1.797930671E2,5.010979030E-1,9.396650970E-1,-2.371938817E0
1.798031111E2,4.238582307E-1,9.745810144E-1,-2.262301185E0
1.798131551E2,2.422489750E-1,1.126046265E0,-1.920822621E0
1.798231991E2,1.113210458E-1,1.144837316E0,-1.599478945E0
1.798332431E2,2.502336404E-1,9.445502995E-1,-1.443943008E0
1.798432881E2,2.614404139E-1,8.223788680E-1,-1.377252005E0
1.798533321E2,3.579519242E-2,8.703334916E-1,-1.271660061E0
1.798633761E2,-2.705904293E-1,9.175844027E-1,-1.129524774E0
1.798734201E2,-4.378933024E-1,9.031558134E-1,-9.137818122E-1
1.798834641E2,-3.676749668E-1,9.329948857E-1,-5.982414973E-1
1.798935091E2,-2.566801956E-1,8.965222934E-1,-3.025279212E-1
1.799035531E2,-2.519468746E-1,8.203203557E-1,-1.513651174E-1
1.799135971E2,-4.203522402E-1,7.878221159E-1,-1.719572568E-1
1.799236411E2,-7.532517689E-1,7.208397755E-1,-1.704176849E-1
1.799336851E2,-1.067306014E0,5.961747989E-1,4.946861386E-2
1.799437301E2,-1.258898367E0,3.798956475E-1,4.605378145E-1
1.799537741E2,-1.417617966E0,2.949832588E-2,8.976394039E-1
1.799638181E2,-1.503485790E0,-3.512388821E-1,1.279702907E0
1.799738621E2,-1.460115091E0,-6.060045531E-1,1.652796780E0
1.799839061E2,-1.337520467E0,-6.476946160E-1,2.011947384E0
1.799939501E2,-1.129920923E0,-4.664835557E-1,2.226460091E0
1.800039951E2,-7.188083066E-1,-2.124077100E-1,2.198136764E0
1.800140389E2,-1.708015546E-1,-1.440081507E-2,1.993865454E0
1.800240829E2,1.740145996E-1,1.544408990E-1,1.873278911E0
1.800341269E2,1.028797129E-1,1.470625900E-1,1.828096890E0
1.800441709E2,-3.393134858E-1,-1.508616722E-1,1.840130460E0
1.800542159E2,-1.032976134E0,-5.809723306E-1,1.854945551E0
1.800642599E2,-1.602545078E0,-1.160530804E0,1.710695910E0
1.800743039E2,-1.927004590E0,-1.822137262E0,1.475465348E0
1.800843479E2,-2.306547504E0,-2.317298341E0,1.308981670E0
1.800943919E2,-2.575590906E0,-2.526092471E0,1.247249690E0
1.801044369E2,-2.635968378E0,-2.360474035E0,1.360502071E0
1.801144809E2,-2.384479340E0,-1.910123093E0,1.645128742E0
1.801245249E2,-1.728461798E0,-1.448602070E0,1.932359177E0
1.801345689E2,-9.470713265E-1,-1.044976959E0,2.189566500E0
1.801446129E2,-3.248993683E-1,-7.307049054E-1,2.372109556E0
1.801546579E2,2.665804088E-2,-4.827521177E-1,2.434406961E0
1.801647019E2,-3.908819810E-2,-4.377406901E-1,2.311209635E0
1.801747459E2,-3.577963883E-1,-6.701223426E-1,1.988458534E0
1.801847899E2,-7.637507370E-1,-9.393464237E-1,1.543411748E0
1.801948339E2,-1.241378355E0,-1.149501786E0,1.035044294E0
1.802048789E2,-1.718201542E0,-1.236475903E0,5.318656594E-1
1.802149229E2,-2.055005549E0,-1.347733360E0,3.018625081E-2
1.802249669E2,-2.193320997E0,-1.453795713E0,-4.574247569E-1
1.802350109E2,-2.240574247E0,-1.450268380E0,-9.332688278E-1
1.802450549E2,-2.316832756E0,-1.434946336E0,-1.368821490E0
1.802550999E2,-2.536235636E0,-1.426801018E0,-1.669976485E0
1.802651439E2,-2.760007995E0,-1.460313019E0,-1.834204892E0
1.802751879E2,-2.856023369E0,-1.501408274E0,-1.848306037E0
1.802852319E2,-2.971222873E0,-1.621237165E0,-1.751562100E0
1.802952759E2,-3.124865481E0,-1.741551082E0,-1.464011822E0
1.803053199E2,-3.224487417E0,-1.944965044E0,-1.126755533E0
1.803153649E2,-3.303843197E0,-2.251280206E0,-8.742324150E-1
1.803254089E2,-3.270561723E0,-2.630445390E0,-8.571111828E-1
1.803354529E2,-3.162521257E0,-2.982566179E0,-1.028407704E0
1.803454969E2,-3.186500396E0,-3.129795268E0,-1.242818670E0
1.803555409E2,-3.289551725E0,-3.109025666E0,-1.419137365E0
1.803655859E2,-3.266290624E0,-2.998936336E0,-1.486071612E0
1.803756299E2,-2.943161792E0,-2.832735955E0,-1.355572869E0
1.803856739E2,-2.500045757E0,-2.681660275E0,-1.053424432E0
1.803957179E2,-2.134098058E0,-2.551428749E0,-6.959911555E-1
1.804057619E2,-1.782973050E0,-2.380613161E0,-3.784592789E-1
1.804158069E2,-1.341967860E0,-2.101385517E0,-1.785213411E-2
1.804258509E2,-8.035485678E-1,-1.877507909E0,3.200415015E-1
1.804358949E2,-2.227035604E-1,-1.660317469E0,5.228059834E-1
1.804459389E2,3.650333409E-1,-1.399318812E0,6.209017968E-1
1.804559829E2,9.167745633E-1,-1.191186002E0,6.170654386E-1
1.804660279E2,1.252850738E0,-9.511291480E-1,5.418497801E-1
1.804760719E2,1.356212700E0,-7.084486485E-1,4.691010618E-1
1.804861159E2,1.351290368E0,-5.751809558E-1,4.636122805E-1
1.804961599E2,1.364152780E0,-6.363130108E-1,4.929869378E-1
1.805062039E2,1.342684874E0,-7.445405871E-1,6.085893148E-1
1.805162489E2,1.346313218E0,-8.343313077E-1,8.323850620E-1
1.805262929E2,1.438718375E0,-8.595626280E-1,1.064690262E0
1.805363369E2,1.623956705E0,-8.786344913E-1,1.180759247E0
1.805463809E2,1.835485725E0,-8.843545300E-1,1.180158153E0
1.805564249E2,1.807331089E0,-8.010884249E-1,1.093209472E0
1.805664689E2,1.559217649E0,-5.993261558E-1,9.813042891E-1
1.805765139E2,1.581735276E0,-3.510437313E-1,1.053975239E0
1.805865579E2,1.910061113E0,3.576274037E-2,1.218641603E0
1.805966019E2,2.272990479E0,4.380716425E-1,1.331284704E0
1.806066459E2,2.866962340E0,7.276520741E-1,1.303129776E0
1.806166899E2,3.550339005E0,9.227710292E-1,1.243367724E0
1.806267349E2,4.105693222E0,9.512630492E-1,1.186800005E0
1.806367789E2,4.247632043E0,7.855588049E-1,1.268744640E0
1.806468229E2,3.928507677E0,4.569952789E-1,1.411340103E0
1.806568669E2,3.361916281E0,-5.315966874E-2,1.451995794E0
1.806669109E2,2.839525742E0,-6.273939604E-1,1.283326426E0
1.806769559E2,2.430625274E0,-1.138810299E0,9.025902414E-1
1.806869999E2,2.047495385E0,-1.339116026E0,4.940031838E-1
1.806970439E2,1.731216275E0,-1.170427655E0,8.881218910E-2
1.807070879E2,1.645700453E0,-6.832044643E-1,-2.424337471E-1
1.807171319E2,1.859167533E0,-8.917120814E-2,-5.311756879E-1
1.807271769E2,2.130276171E0,5.030470723E-1,-6.175191826E-1
1.807372209E2,2.306570454E0,1.119401636E0,-4.457250631E-1
1.807472649E2,2.562475601E0,1.556243463E0,-1.482807112E-1
1.807573089E2,2.741172944E0,1.811039539E0,6.102680504E-2
1.807673529E2,2.816081916E0,1.758416791E0,7.077645242E-2
1.807773969E2,2.805601074E0,1.445403350E0,-9.356012821E-2
1.807874419E2,2.539292853E0,1.091549593E0,-4.144067913E-1
1.807974859E2,2.127331075E0,8.085519572E-1,-8.942538661E-1
1.808075299E2,1.724564190E0,6.379136860E-1,-1.455118791E0
1.808175739E2,1.431196663E0,6.239476115E-1,-1.936493744E0
1.808276179E2,1.347136360E0,6.780160837E-1,-2.321138792E0
1.808376629E2,1.318348617E0,7.873908837E-1,-2.609653861E0
1.808477069E2,1.296863754E0,9.616640764E-1,-2.835477422E0
1.808577509E2,1.124294001E0,1.115669212E0,-2.933473248E0
1.808677949E2,9.462916003E-1,1.162262165E0,-2.949392878E0
1.808778389E2,8.037972938E-1,1.020559718E0,-2.912598104E0
1.808878839E2,7.352708499E-1,8.212794453E-1,-2.819981132E0
1.808979279E2,5.935884292E-1,7.002854969E-1,-2.628504699E0
1.809079719E2,3.882764617E-1,6.551322743E-1,-2.388103445E0
1.809180159E2,2.276879463E-1,6.712315594E-1,-2.204310254E0
1.809280599E2,2.279079477E-1,7.418343495E-1,-2.108866153E0
1.809381049E2,1.412174208E-1,9.795939785E-1,-2.021831517E0
1.809481489E2,-8.071204126E-2,1.238266905E0,-1.978522945E0
1.809581929E2,-2.335899796E-1,1.377718175E0,-1.857793729E0
1.809682369E2,-4.932361753E-1,1.527659203E0,-1.586227400E0
1.809782809E2,-5.447469293E-1,1.529675907E0,-1.241505386E0
1.809883249E2,-3.830496356E-1,1.352365378E0,-8.385825258E-1
1.809983699E2,-3.310516624E-1,1.232936583E0,-3.673782206E-1
1.810084139E2,-4.496502990E-1,1.179496248E0,6.544028342E-2
1.810184579E2,-6.349482706E-1,1.127353849E0,4.569914782E-1
1.810285019E2,-8.168184583E-1,9.990581900E-1,7.532786661E-1
1.810385459E2,-1.022420886E0,8.355086446E-1,9.481318653E-1
1.810485909E2,-1.214762560E0,6.615934476E-1,1.211480518E0
1.810586349E2,-1.382861678E0,5.006185775E-1,1.505237031E0
1.810686789E2,-1.477087804E0,3.120239456E-1,1.782508489E0
1.810787229E2,-1.551023653E0,1.852843769E-1,1.997711753E0
1.810887669E2,-1.562507877E0,1.402479525E-1,2.234449142E0
1.810988119E2,-1.481247659E0,1.268288849E-1,2.379073589E0
1.811088559E2,-1.417343878E0,1.264831683E-1,2.378032200E0
1.811188999E2,-1.445362858E0,2.131460671E-1,2.216309910E0
1.811289439E2,-1.449200240E0,3.086137033E-1,1.840567832E0
1.811389879E2,-1.426256058E0,2.844125162E-1,1.290412667E0
1.811490319E2,-1.513647812E0,1.787948446E-1,9.046256572E-1
1.811590769E2,-1.729151769E0,-2.653159484E-2,9.816475207E-1
1.811691209E2,-1.889885003E0,-3.932487877E-1,1.534627476E0
1.811791649E2,-1.977035267E0,-8.648265839E-1,2.335218887E0
1.811892089E2,-1.922547403E0,-1.420190741E0,3.126957030E0
1.811992529E2,-1.745049617E0,-1.991130419E0,3.658382978E0
1.812092979E2,-1.518370024E0,-2.513953359E0,3.854779258E0
1.812193419E2,-1.334378758E0,-2.931549807E0,3.657570215E0
1.812293859E2,-1.178684070E0,-3.169330047E0,3.127054678E0
1.812394299E2,-9.873883170E-1,-3.165134670E0,2.367170997E0
1.812494739E2,-8.427273247E-1,-2.890061473E0,1.535996894E0
1.812595189E2,-8.051746054E-1,-2.345477535E0,7.333227038E-1
1.812695629E2,-6.742406827E-1,-1.778782058E0,3.290929914E-2
1.812796069E2,-2.651039869E-1,-1.317652798E0,-3.666309464E-1
1.812896509E2,1.632501680E-1,-9.938477361E-1,-5.734668446E-1
1.812996949E2,5.115859075E-1,-7.885844466E-1,-6.572551060E-1
1.813097389E2,7.495791328E-1,-7.652651659E-1,-7.064687812E-1
1.813197839E2,8.892828557E-1,-8.819311514E-1,-7.577482778E-1
1.813298279E2,8.839618894E-1,-1.017949520E0,-9.031217533E-1
1.813398719E2,7.795377807E-1,-1.091943550E0,-1.159891119E0
1.813499159E2,6.577309231E-1,-1.079808384E0,-1.442120431E0
1.813599599E2,5.646955825E-1,-9.716085823E-1,-1.721803281E0
1.813700049E2,4.566301203E-1,-8.489743437E-1,-1.961808679E0
1.813800489E2,3.694434571E-1,-7.128853695E-1,-2.186688500E0
1.813900929E2,3.210849372E-1,-6.396153720E-1,-2.417535405E0
1.814001369E2,2.421244293E-1,-5.519553767E-1,-2.582519272E0
1.814101809E2,1.547535789E-1,-4.939293627E-1,-2.611886913E0
1.814202259E2,1.379761630E-1,-4.329848573E-1,-2.523059521E0
1.814302699E2,1.504845268E-1,-3.685467866E-1,-2.378554357E0
1.814403139E2,2.166881642E-1,-2.928057557E-1,-2.143487517E0
1.814503579E2,3.549540567E-1,-1.598811485E-1,-1.952543766E0
1.814604019E2,5.081965689E-1,-4.263497293E-2,-1.834595486E0
1.814704459E2,5.674034281E-1,1.142985941E-1,-1.736471606E0
1.814804909E2,6.242420188E-1,1.793545693E-1,-1.573906732E0
1.814905349E2,4.963651666E-1,3.499713519E-1,-1.336548952E0
1.815005789E2,3.376895678E-1,3.794816646E-1,-1.178792828E0
1.815106229E2,3.063717346E-1,2.643738158E-1,-1.150850739E0
1.815206669E2,2.745184426E-1,1.788844532E-1,-1.187099968E0
1.815307119E2,1.650474559E-1,2.260001475E-1,-1.131423950E0
1.815407559E2,1.225339589E-1,3.453488356E-1,-1.025266580E0
1.815507999E2,2.228480597E-1,3.749877870E-1,-8.589448696E-1
1.815608439E2,1.760270651E-1,5.307320304E-1,-6.300561976E-1
1.815708879E2,7.810257509E-2,6.673650880E-1,-4.517248911E-1
1.815809329E2,2.023504990E-1,6.936051992E-1,-2.842319834E-1
1.815909769E2,3.457145789E-1,6.993964277E-1,-1.807380205E-1
1.816010209E2,3.961728340E-1,6.810379247E-1,-2.403731883E-2
1.816110649E2,4.203209576E-1,6.108890247E-1,1.632823277E-1
1.816211089E2,4.575557345E-1,4.862336960E-1,4.398106045E-1
1.816311529E2,5.145200403E-1,3.608685154E-1,7.987191331E-1
1.816411979E2,6.078351702E-1,2.406051765E-1,1.108266052E0
1.816512419E2,7.339466017E-1,1.285188764E-1,1.443944762E0
1.816612859E2,8.067543769E-1,6.682373464E-2,1.821028191E0
1.816713299E2,8.521830033E-1,-2.115829602E-2,2.066818825E0
1.816813739E2,8.233021434E-1,-1.151237825E-1,2.226470616E0
1.816914189E2,6.414755175E-1,-1.686278522E-1,2.347407993E0
1.817014629E2,3.996080732E-1,-1.978186145E-1,2.387785356E0
1.817115069E2,2.409994251E-1,-2.704346010E-1,2.364152080E0
1.817215509E2,2.424909036E-1,-2.995437947E-1,2.388171857E0
1.817315949E2,3.421846148E-1,-2.856579731E-1,2.487120779E0
1.817416389E2,5.049189122E-1,-2.328258947E-1,2.668945797E0
1.817516839E2,6.616117202E-1,-2.655935450E-1,2.873451580E0
1.817617279E2,8.344258864E-1,-3.651033613E-1,3.072855667E0
1.817717719E2,1.043507700E0,-5.792330763E-1,3.172430826E0
1.817818159E2,1.292457730E0,-8.049154276E-1,3.185868897E0
1.817918599E2,1.454226360E0,-1.049957910E0,2.953752562E0
1.818019049E2,1.411316714E0,-1.298681214E0,2.481259530E0
1.818119489E2,1.229171707E0,-1.542436578E0,1.784038121E0
1.818219929E2,9.790259215E-1,-1.658060590E0,1.013283881E0
1.818320369E2,6.551600486E-1,-1.617045004E0,2.803389072E-1
1.818420809E2,4.506256145E-1,-1.380202949E0,-3.229715413E-1
1.818521259E2,5.160999580E-1,-1.002977286E0,-7.328403085E-1
1.818621699E2,8.018041241E-1,-6.099235032E-1,-1.023984286E0
1.818722139E2,1.155577043E0,-1.987410128E-1,-1.182187722E0
1.818822579E2,1.396381318E0,1.309336303E-1,-1.260750327E0
1.818923019E2,1.461014978E0,3.338130100E-1,-1.315028275E0
1.819023459E2,1.321226324E0,3.625639156E-1,-1.383895612E0
1.819123909E2,1.009395629E0,1.615353258E-1,-1.518322515E0
1.819224349E2,6.596087565E-1,-1.197072686E-1,-1.648079247E0
1.819324789E2,3.787064700E-1,-3.910578360E-1,-1.808444399E0
1.819425229E2,1.545604746E-1,-5.817267676E-1,-2.027546001E0
1.819525669E2,-4.711130887E-2,-6.857795781E-1,-2.282341347E0
1.819626119E2,-2.364097993E-1,-6.706877683E-1,-2.547771608E0
1.819726559E2,-4.052300249E-1,-6.030297822E-1,-2.725303016E0
1.819826999E2,-5.121814464E-1,-4.995036596E-1,-2.831625862E0
1.819927439E2,-5.575849298E-1,-3.366736141E-1,-2.770183319E0
1.820027879E2,-5.148531854E-1,-1.684617913E-1,-2.520269229E0
1.820128321E2,-3.700398731E-1,-2.359219953E-2,-2.157437219E0
1.820228771E2,-1.368330324E-1,6.351991162E-2,-1.831946697E0
1.820329211E2,1.610981002E-2,1.506748536E-1,-1.605251901E0
1.820429651E2,6.537055537E-2,2.418944876E-1,-1.494020317E0
1.820530091E2,2.586852059E-2,3.504359132E-1,-1.493005825E0
1.820630531E2,8.970067352E-3,5.005672681E-1,-1.535823816E0
1.820730981E2,3.839077145E-2,6.200162360E-1,-1.568447771E0
1.820831421E2,1.693777576E-2,7.017521978E-1,-1.554999760E0
1.820931861E2,-4.259681985E-2,7.509466504E-1,-1.459352176E0
1.821032301E2,-1.141350183E-1,8.212363952E-1,-1.224578281E0
1.821132741E2,-1.342865700E-1,8.840670662E-1,-8.221688068E-1
1.821233191E2,-4.358134478E-2,1.039371087E0,-2.995639676E-1
1.821333631E2,1.505063076E-1,1.304411486E0,3.652907646E-1
